绛 jiang4 "纟 si1, ㇀ ti2, 十 shi2"  匠降将酱犟糨洚弶 464 "绛 jiang4 purple-red
绛紫 jiang4zi3 dark reddish purple" 
荪 sun1 "艹 cao3, 十 shi2, 孙 sun1, 子 zi3, 了 liao3, 小 xiao3, 八 ba1"  孙狲飧 465 "荪 sun1 fragrant grass" 
髯 ran2 "髟 biao1, 三 san1, 二 er4, 彡 shan1, 冉 ran3, 土 tu3, 十 shi2"  然燃蚺 466 "髯 ran2 beard; whiskers
髯口 ran2kou5 artificial beard worn by chinese opera actors
髯须 ran2xu1 beard; whiskers" 
绀 gan4 "纟 si1, ㇀ ti2, 甘 gan1, 廿 nian4, 卄 nian4, 十 shi2"  赣旰淦㽏 467 "绀 gan4 violet or purple
发绀 fa1gan4 cyanosis (blue skin due to lack of oxygen in blood)" 
豢 huan4 "夫 fu1, 二 er4, 人 ren2, 豕 shi3"  幻宦换唤涣患焕痪奂浣漶鲩逭擐 468 "豢 huan4 to rear; to raise (animals)
豢养 huan4yang3 to keep (an animal); to look after the needs of (a person or an animal); (fig.) to keep (a spy, lackey etc) in one's pay
刍豢 chu2huan4 livestock; farm animals
豢圉 huan4yu3 pen for animals; animal barn or stable" 
喹 kui2 "口 kou3, 奎 kui2, 大 da4, 人 ren2, 圭 gui1, 土 tu3, 十 shi2"  葵魁奎逵馗揆暌睽蝰夔骙戣櫆 469 "氯喹 lü4kui2 chloroquine (antimalarial drug)" 
宦 huan4 "宀 mian2, 冖 mi4, 臣 chen2"  幻换唤涣患焕痪奂浣豢漶鲩逭擐 470 "宦 huan4 imperial official; eunuch
官宦 guan1huan4 functionary; official
宦官 huan4guan1 court eunuch
仕宦 shi4huan4 (literary) to serve as an official
宦海 huan4hai3 officialdom; bureaucracy" 
旖 yi3 "奇 qi2, 大 da4, 人 ren2, 可 ke3, 丁 ding1, 口 kou3"  乙已以矣蚁倚椅钇苡佁舣酏扆𫖮踦 471 "旖 yi3 fluttering of flag
旖旎 yi3ni3 charming and gentle" 
郸 dan1 "单 dan1, 日 ri4, 囗 wei2, 十 shi2, 阝 fu4"  丹担单耽眈聃殚箪儋瘅 472 "郸 dan1 name of a district in hebei
邯郸 han2dan1 handan prefecture-level city in hebei; also handan county" 
涝 lao4 "氵 shui3, ㇀ ti2, 劳 lao2, 力 li4"  烙酪耢嫪 473 "涝 lao4 flooded
洪涝 hong2lao4 flood; inundation; flooding
内涝 nei4lao4 waterlogged
抗涝 kang4lao4 defenses against floods
排涝 pai2lao4 to drain flooded fields" 
粼 lin2 "米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1"  邻林临淋琳磷鳞啉嶙遴璘霖辚麟箖 474 "粼 lin2 clear (as of water)
粼粼 lin2lin2 clear and crystalline (of water)" 
貘 mo4 "豸 zhi4, 莫 mo4, 艹 cao3, 十 shi2, 日 ri4, 囗 wei2, 大 da4, 人 ren2"  末茉沫陌莫漠寞墨默殁秣蓦貊靺瘼 475 "貘 mo4 tapir" 
钨 wu1 "钅 jin1, 二 er4, 乌 wu1, 马 ma3"  乌污巫呜诬屋圬邬洿 476 "钨 wu1 tungsten (chemistry)" 
蟊 mao2 "矛 mao2, 予 yu3, 龴 jue2, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  毛矛茅锚茆牦旄髦蝥 477 "蟊 mao2 spanish fly; grain-eating grub
蟊贼 mao2zei2 insect that damages cereal crop seedlings; (lit. and fig.) vermin; a person harmful to the country and the people" 
骍 xing1 "马 ma3, 辛 xin1, 立 li4, 亠 tou2, 䒑 cao3, 十 shi2"  兴星猩腥惺瑆煋 478 "骍 xing1 horse (or cattle) of reddish color; bay horse" 
槭 qi4 "木 mu4, 十 shi2, 戚 qi1, 戊 wu4, 戈 ge1, 弋 yi4, 上 shang4, 小 xiao3, 八 ba1"  气迄弃汽泣契砌器讫汔葺碛憩洓碶 479 "槭 qi4 maple
槭木 qi4mu4 maple (timber)
槭树 qi4shu4 maple" 
讫 qi4 "讠 yan2, 乞 qi3"  气迄弃汽泣契砌器汔葺碛槭憩洓碶 480 "讫 qi4 finished
收讫 shou1qi4 received in full (goods, payment)
两讫 liang3qi4 received and paid for (business term); the goods delivered and the bill settled
付讫 fu4qi4 paid
起讫 qi3qi4 beginning and end (dates)" 
腈 jing1 "月 yue4, 青 qing1, 土 tu3, 十 shi2"  茎京经荆惊晶睛兢精鲸泾菁旌粳猄 481 "腈 jing1 acrylic
异腈 yi4jing1 carbylamine; isocyanide
腈纶 jing1lun2 acrylic fiber" 
汨 mi4 "氵 shui3, ㇀ ti2, 日 ri4, 囗 wei2"  觅泌秘密蜜宓幂谧嘧祕蓂 482 "汨罗 mi4luo2 miluo city in hunan; miluo river in hunan, famous for dragon boat festival" 
舢 shan1 "舟 zhou1, 山 shan1, 凵 kan3"  山杉删衫珊煽芟苫姗跚潸钐埏烻 483 "舢 shan1 sampan
舢板 shan1ban3 sampan" 
龉 yu3 "齿 chi3, 止 zhi3, 凵 kan3, 人 ren2, 吾 wu2, 五 wu3, 口 kou3"  与予屿宇羽雨禹语伛俣圄圉庾瘐窳 484 "龉 yu3 irregular teeth
龃龉 ju3yu3 lit. unaligned teeth; fig. disagreement" 
菡 han4 "艹 cao3, 十 shi2, 函 han2, 凵 kan3, 八 ba1"  汉汗旱捍悍焊撼翰憾颔瀚扞垾撖暵 485 "菡 han4 lotus blossom" 
霖 lin2 "雨 yu3, 巾 jin1, 林 lin2, 木 mu4, 十 shi2"  邻林临淋琳磷鳞啉粼嶙遴璘辚麟箖 486 "霖 lin2 continued rain
春霖 chun1lin2 spring rains" 
邯 han2 "甘 gan1, 廿 nian4, 卄 nian4, 十 shi2, 阝 fu4"  含函涵韩寒邗晗焓浛琀崡嵅 487 "邯 han2 name of a district in hebei
邯郸 han2dan1 handan prefecture-level city in hebei; also handan county" 
囟 xin4 "囗 wei2, 乂 yi4" "硇 nao2" 信衅 488 "囟 xin4 fontanel (gap between the bones of an infant's skull)
囟门 xin4men2 fontanel (gap between the bones of an infant's skull)" rare
幂 mi4 "巾 jin1"  觅泌秘密蜜汨宓谧嘧祕蓂 489 "幂 mi4 (math.) power; exponent; to cover with a cloth; cloth cover; veil
乘幂 cheng2mi4 (math.) to exponentiate; to raise (a number) to a power; exponentiation; power
幂等 mi4deng3 idempotent (math.)" 
寮 liao2 "宀 mian2, 冖 mi4, 小 xiao3, 八 ba1"  辽疗聊僚寥嘹缭獠潦燎鹩漻嫽橑簝 490 "寮 liao2 laos; hut; shack; small window
寮屋 liao2wu1 squatter shacks
寮房 liao2fang2 hut; simple dwelling; monk's hut
工寮 gong1liao2 workers' shed
糖寮 tang2liao2 sugar mill" 
逵 kui2 "辶 chuo4, 坴 lu4, 土 tu3, 十 shi2, 八 ba1"  葵魁奎馗揆喹暌睽蝰夔骙戣櫆 491 "逵 kui2 crossroads; thoroughfare" 
辊 gun3 "车 che1, 十 shi2, 昆 kun1, 日 ri4, 囗 wei2, 比 bi3, 匕 bi3"  滚衮绲磙鲧 492 "辊 gun3 roller
轧辊 zha2gun3 (steelmaking) roll; roller" 
茗 ming2 "艹 cao3, 十 shi2, 名 ming2, 夕 xi1, 口 kou3"  名明鸣冥铭溟暝瞑螟洺 493 "茗 ming2 thea sinensis; young leaves of tea
品茗 pin3ming2 to taste tea; to sip tea" 
铋 bi4 "钅 jin1, 二 er4, 必 bi4, 心 xin1"  币必毕闭庇毙痹碧蔽弊壁避臂璧畀荜 494 "铋 bi4 bismuth (chemistry)" 
呋 fu1 "口 kou3, 夫 fu1, 二 er4, 人 ren2"  夫肤孵敷麸趺跗稃玞砆𫓧鄜 495  
绥 sui2 "纟 si1, ㇀ ti2, 妥 tuo3, 女 nü3"  隋随 496 "绥 sui2 to pacify
抚绥 fu3sui2 to appease; to pacify
时绥 shi2sui2 peace all year round (old letter closing)
绥靖 sui2jing4 to pacify; to appease; appeasement" rare
锔 ju1 "钅 jin1, 二 er4, 局 ju2, 尸 shi1, 口 kou3"  拘居驹鞠苴狙疽掬琚趄椐雎裾鞫岨 497 "锔 ju1 to mend by stapling or cramping broken pieces together
锔子 ju1zi5 clamp for mending pottery" 
鲥 shi2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 时 shi2, 日 ri4, 寸 cun4"  十石时识实拾食蚀炻埘莳湜祏鼫 498 "鲥 shi2 shad; ilisha elongata
鲥鱼 shi2yu2 reeves shad (tenualosa reevesii)" 
鳢 li3 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 豊 li3, 曲 qu1, 曰 yue1, 豆 dou4, 䒑 cao3"  礼李里理鲤俚逦娌锂澧醴浬 499 "鳢 li3 snakefish; snakehead mullet
乌鳢 wu1li3 channa argus; snakehead fish
斑鳢 ban1li3 snakehead mullet; channa maculata
月鳢 yue4li3 snakehead mullet; channa asiatica
鳢鱼 li3yu2 blotched snakehead (channa maculata)" 
晌 shang3 "日 ri4, 囗 wei2, 向 xiang4, 口 kou3"  赏垧 500 "晌 shang3 midday
晌午 shang3wu5 noon
前晌 qian2shang3 forenoon
半晌 ban4shang3 half of the day; a long time; quite a while
晚晌 wan3shang3 evening" rare
缱 qian3 "纟 si1, ㇀ ti2, 遣 qian3, 辶 chuo4"  浅遣谴肷 501 "缱 qian3 attached to; loving
缱绻 qian3quan3 in love and inseparable" 
稞 ke1 "禾 he2, 木 mu4, 十 shi2, 果 guo3, 日 ri4, 囗 wei2"  坷苛科棵颗磕蝌珂柯轲牁疴颏嗑窠 502 "稞 ke1 (wheat)
青稞 qing1ke1 highland barley (grown in tibet and qinghai); qingke barley" 
靳 jin4 "革 ge2, 斤 jin1"  尽进近劲晋浸禁妗荩浕烬缙觐噤赆 503 "靳 jin4 martingale; stingy" 
咛 ning2 "口 kou3, 宁 ning2, 宀 mian2, 冖 mi4, 丁 ding1"  宁拧狞柠凝苧聍 504 "咛 ning2 to enjoin
叮咛 ding1ning2 to warn; to urge; to exhort; to give instructions carefully and insistently" 
蓦 mo4 "莫 mo4, 艹 cao3, 十 shi2, 日 ri4, 囗 wei2, 大 da4, 人 ren2, 马 ma3"  末茉沫陌莫漠寞墨默殁秣貊靺瘼貘 505 "蓦 mo4 leap on or over; suddenly
蓦然 mo4ran2 suddenly; sudden
蓦地 mo4de5 suddenly; unexpectedly" 
虬 qiu2 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  囚求球犰泅俅酋逑赇遒巯裘訄𨱇璆 506 "虬 qiu2 young dragon with horns" 
诟 gou4 "讠 yan2, 后 hou4, 口 kou3"  构购垢够彀媾觏姤遘雊 507 "诟 gou4 disgrace; to revile
诟病 gou4bing4 to denounce; to castigate
嗔诟 chen1gou4 to berate; to curse in rage
尤诟 you2gou4 shame; disgrace
攘诟 rang3gou4 to clear oneself of dishonor" 
噶 ga2 "口 kou3, 葛 ge2, 艹 cao3, 十 shi2, 曷 he2, 曰 yue1, 囗 wei2"  尜钆 508 "噶 ga2 phonetic ga (used in rendering tibetan and mongolian sounds); tibetan ge: language of buddha
噶伦 ga2lun2 tibetan government official
噶厦 ga2xia4 government of tibet, dissolved in 1959
噶尔 ga2er3 gar county in ngari prefecture, tibet, tibetan: sgar rdzong
噶隆 ga2long2 tibetan government official" rare
踯 zhi2 "郑 zheng4, 关 guan1, 天 tian1, 大 da4, 人 ren2, 阝 fu4"  执直侄值职植殖埴跖摭絷 509 "踯 zhi2 hesitating; to stop
踯躅 zhi2zhu2 to tread; to tramp; to loiter; to hover around" 
祢 ni3 "卜 bu3, 尔 er3, ⺈ yi4, 小 xiao3, 八 ba1"  拟你旎薿 510 "祢 ni3 you (used to address a deity)" 
蛲 nao2 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 尧 yao2, 兀 wu4, 儿 er2"  挠呶硇铙猱峱 511 "蛲 nao2 parasitic worm; human pinworm (enterobius vermicularis)
蛲虫 nao2chong2 parasitic worm; human pinworm (enterobius vermicularis)" 
狨 rong2 "犭 quan3, 戎 rong2, 戈 ge1, 弋 yi4"  戎茸荣绒容蓉溶榕熔融嵘蝾瑢镕 512 "狨 rong2 marmoset (zoology)" 
睚 ya2 "目 mu4, 囗 wei2, 厂 chang3, 圭 gui1, 土 tu3, 十 shi2"  牙芽崖涯衙伢岈玡蚜琊堐 513 "睚 ya2 corner of the eye; to stare
眦睚 zi4ya2 to stare in anger; a look of hatred" 
畚 ben3 "厶 si1, 奋 fen4, 大 da4, 人 ren2, 田 tian2, 囗 wei2, 十 shi2"  本苯 514 "畚 ben3 a basket or pan used for earth, manure etc
畚箕 ben3ji1 a bamboo or wicker scoop; dustpan
畚斗 ben3dou3 dustpan" rare
姝 shu1 "女 nü3, 朱 zhu1, 未 wei4, 木 mu4, 十 shi2"  书抒枢叔殊梳淑舒疏输蔬纾倏菽摅 515 "姝 shu1 pretty woman" 
翳 yi4 "殹 yi4, 医 yi1, 矢 shi3, 大 da4, 人 ren2, 殳 shu1, 又 you4, 羽 yu3, 习 xi2, ㇀ ti2"  亿义艺忆议屹亦异抑邑役译易绎疫益 516 "翳 yi4 feather screen; to screen; to shade; cataract
白翳 bai2yi4 cataract
翳眼 yi4yan3 cataract" 
撺 cuan1 "扌 shou3, ㇀ ti2, 窜 cuan4, 穴 xue2, 宀 mian2, 冖 mi4, 八 ba1, 串 chuan4, 吕 lü3, 口 kou3"  汆镩蹿 517 "撺 cuan1 rush; stir up; throw; fling; hurry; rage
撺掇 cuan1duo5 to urge sb on" 
埂 geng3 "土 tu3, 十 shi2, 更 geng4, 日 ri4, 囗 wei2, 乂 yi4"  耿梗哽绠鲠𬒔 518 "埂 geng3 dyke; strip of high ground
土埂 tu3geng3 embankment or foothpath between paddy fields
埂子 geng3zi5 strip of high ground; low earth dyke separating fields
田埂 tian2geng3 embankment or foothpath between paddy fields" 
膦 lin4 "月 yue4, 米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1"  吝赁躏蔺 519 "膦 lin4 phosphine" 
杓 biao1 "木 mu4, 十 shi2, 勺 shao2"  标彪飑骠膘飙镖镳骉幖熛瘭儦藨瀌 520 "杓 biao1 (literary) handle of a spoon or ladle; (literary) collective name for the three stars that form the handle of the big dipper
杓子 shao2zi5 scoop
网杓 wang3shao2 skimmer (kitchen utensil)
脑杓 nao3shao2 the spoon shape slope on the nape" 
泠 ling2 "氵 shui3, ㇀ ti2, 令 ling4, 龴 jue2"  伶灵玲铃凌陵聆菱羚零龄苓囹瓴棂 521 "泠 ling2 sound of water flowing" 
橹 lu3 "木 mu4, 十 shi2, 鲁 lu3, 鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 日 ri4"  卤虏鲁掳澛镥 522 "橹 lu3 scull (single oar worked from side to side over the stern of a boat) (free word)
摇橹 yao2lu3 to scull (with a single oar, usually mounted on the stern of the boat)
楼橹 lou2lu3 watch tower; movable battlefield turret" 
嫦 chang2 "女 nü3, 常 chang2, 巾 jin1"  肠尝常偿苌徜鲿 523 "嫦 chang2 a legendary beauty who flew to the moon; the lady in the moon
嫦娥 chang2e2 chang'e, the lady in the moon (chinese mythology); one of the chang'e series of prc lunar spacecraft" 
藁 gao3 "艹 cao3, 十 shi2, 高 gao1, 亠 tou2, 口 kou3, 木 mu4"  搞镐稿杲缟槁 524 "藁本 gao3ben3 ligusticum levisticum (chinese lovage root); ligusticum root
藁草 gao3cao3 hay; dried grass" 
颔 han4 "含 han2, 今 jin1, 口 kou3, 页 ye4, 贝 bei4, 人 ren2"  汉汗旱捍悍焊撼翰憾菡瀚扞垾撖暵 525 "颔 han4 chin; to nod (one's assent)
上颔 shang4han4 mandible
下颔 xia4han4 lower jaw; mandible
颔下 han4xia4 under one's chin
颔联 han4lian2 third and fourth lines (in an eight-line poem) which form a couplet" 
啷 lang1 "口 kou3, 郎 lang2, 良 liang2, 艮 gen3, 阝 fu4"   526 "啷 lang1 clank
哐啷 kuang1lang1 clatter; bang; crash; clank
啷当 lang1dang1 more or less; or so (of approx age or number); and so on
当啷 dang1lang1 clanging; clanging" unique
榖 gu3 "木 mu4, 十 shi2"  古谷股骨贾鼓汩诂牯罟钴蛊鹄毂鹘 527 "榖 gu3 paper mulberry tree" 
悱 fei3 "忄 xin1, 非 fei1, 三 san1, 二 er4"  匪诽斐榧翡朏棐篚 528 "悱 fei3 to want to articulate one's thoughts but be unable to" 
蛳 si1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 师 shi1, 刂 dao1, 巾 jin1"  司丝私思斯撕嘶咝鸶缌厮锶澌㟃虒 529 "蛳 si1 snail
螺蛳 luo2si1 river snail" 
肟 wo4 "月 yue4, 亏 kui1"  沃卧握幄渥斡龌偓硪 530 "肟 wo4 oxime; oximide; -oxil (chemistry)" 
鹋 miao2 "苗 miao2, 艹 cao3, 十 shi2, 田 tian2, 囗 wei2, 鸟 niao3, 乌 wu1, 马 ma3"  苗描瞄 531 "鸸鹋 er2miao2 emu" 
赭 zhe3 "赤 chi4, 土 tu3, 十 shi2, 小 xiao3, 八 ba1, 者 zhe3, 日 ri4, 囗 wei2"  者锗褶啫 532 "赭 zhe3 ocher
赭石 zhe3shi2 ocher (pigment)
赭衣 zhe3yi1 convict" 
痧 sha1 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 沙 sha1, 氵 shui3, 少 shao3"  杀沙纱刹砂煞鲨莎铩裟 533 "痧 sha1 cholera
喉痧 hou2sha1 scarlet fever
揪痧 jiu1sha1 folk remedy involving repeatedly pinching the neck, throat, back etc to increase blood flow to the area and relieve inflammation" 
浬 li3 "氵 shui3, ㇀ ti2, 里 li3, 田 tian2, 囗 wei2, 十 shi2, 土 tu3"  礼李里理鲤俚逦娌锂澧醴鳢 534 "浬 li3 nautical mile" 
愠 yun4 "忄 xin1, 日 ri4, 囗 wei2, 皿 min3"  孕运酝韵蕴郓恽韫缊 535 "愠 yun4 indignant; feel hurt
愠怒 yun4nu4 inwardly angry; indignant; sulking; sullen" 
赓 geng1 "庚 geng1, 广 guang3, 厂 chang3, 大 da4, 人 ren2, 贝 bei4"  更庚耕羹浭鹒 536 "赓 geng1 to continue (as a song)
赓即 geng1ji2 (formal) immediately; promptly" 
蚶 han1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 甘 gan1, 廿 nian4, 卄 nian4, 十 shi2"  酣憨顸鼾 537 "蚶 han1 small clam (arca inflata)
蚶子 han1zi5 blood clam
魁蚶 kui2han1 arc clam (arca inflata)" 
溏 tang2 "氵 shui3, ㇀ ti2, 唐 tang2, 广 guang3, 厂 chang3, 十 shi2, 口 kou3"  唐堂棠塘膛糖搪瑭樘螳鄌䣘螗 538 "溏 tang2 half congealed; pond
溏便 tang2bian4 semiliquid stool
溏心 tang2xin1 soft yolk (of a cooked egg)" 
嬗 shan4 "女 nü3, 亶 dan3, 亠 tou2, 回 hui2, 囗 wei2, 口 kou3, 旦 dan4, 日 ri4"  扇善擅赡讪汕疝剡骟鄯缮膳蟮鳝𫮃 539 "嬗 shan4 (literary) to go through successive changes; to evolve
嬗变 shan4bian4 (literary) to evolve; to change; (physics) transmutation
递嬗 di4shan4 (literary) to go through successive changes; to evolve" 
鲀 tun2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 屯 tun2"  屯豚臀饨坉忳 540 "鲀 tun2 pufferfish (family tetraodontidae)" 
蓑 suo1 "艹 cao3, 十 shi2, 衰 cui1, 衣 yi1, 亠 tou2, 口 kou3"  唆梭嗦缩娑桫睃嗍羧 541 "蓑 suo1 rain coat made of straw etc
蓑衣 suo1yi1 woven rush raincoat
蓑草 suo1cao3 chinese alpine rush (botany)" 
螅 xi1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 息 xi1, 自 zi4, 目 mu4, 囗 wei2, 心 xin1"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 542 "螅 xi1 (intestinal worm)
水螅 shui3xi1 hydra (freshwater polyp)" 
戗 qiang1 "仓 cang1, 人 ren2, 戈 ge1, 弋 yi4"  呛枪腔羌戕蜣锵镪玱锖 543 "戗 qiang1 contrary; pushing against; bump; knock
戗风 qiang1feng1 a headwind; a contrary wind" 
車  "亘 gen4, 旦 dan4, 日 ri4, 囗 wei2" "墼 ji1"  544  rare
蝮 fu4 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 复 fu4"  父付负妇附咐赴复副赋傅富腹缚覆讣 545 "蝮 fu4 insect
蝮蛇 fu4she2 siberian pit viper (gloydius halys); pit viper" 
伉 kang4 "亢 kang4, 亠 tou2, 几 ji3"  亢抗炕闶钪 546 "伉 kang4 spouse; big and tall; strong; robust; upright and outspoken
伉俪 kang4li4 husband and wife (literary)" 
鹾 cuo2 "卤 lu3, 囗 wei2, 乂 yi4, 差 cha4"  嵯矬痤 547 "鹾 cuo2 brine; salt" 
癍 ban1 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 斑 ban1, 文 wen2, 亠 tou2, 乂 yi4, 王 wang2, 土 tu3, 十 shi2"  扳班般颁斑搬瘢攽𨭉 548 "癍 ban1 abnormal pigment deposit on the skin" 
怄 ou4 "忄 xin1, 区 qu1"  沤 549 "怄 ou4 to annoy; to irritate; to be annoyed; to sulk
怄气 ou4qi4 to sulk; to squabble" rare
挲 suo1 "沙 sha1, 氵 shui3, ㇀ ti2, 少 shao3, 手 shou3"  唆梭嗦缩娑桫睃蓑嗍羧 550 "挲 suo1 feel; to fondle
摩挲 ma1sa5 (coll.) to remove (crinkles, dirt) with the palm of the hand" 
仄 ze4 "厂 chang3, 人 ren2" "昃 ze4" 昃 551 "仄 ze4 to tilt; narrow; uneasy; oblique tones (in chinese poetry)
平仄 ping2ze4 level and oblique tones (technical term for classical chinese rhythmic poetry)
仄径 ze4jing4 narrow path
仄声 ze4sheng1 oblique tone; nonlevel tone; uneven tone (the third tone of classical chinese)
逼仄 bi1ze4 narrow; cramped" rare
躅 zhu2 "蜀 shu3, 罒 wang3, 囗 wei2"  竹逐烛竺瘃舳蠋 552 "躅 zhu2 walk carefully; to hesitate; to halter
踯躅 zhi2zhu2 to tread; to tramp; to loiter; to hover around" 
蕈 xun4 "艹 cao3, 十 shi2, 覃 tan2, 口 kou3, 早 zao3, 日 ri4, 囗 wei2"  训讯汛迅驯逊殉徇巽噀 553 "蕈 xun4 mold; mushroom
毒蕈 du2xun4 poisonous mushroom; toadstool
菇蕈 gu1xun4 mushroom
香蕈 xiang1xun4 shiitake (lentinus edodes), an edible mushroom" 
縣  "三 san1, 二 er4, 小 xiao3, 八 ba1, 系 xi4, 糸 mi4, 幺 yao1, 厶 si1" "纛 dao4"  554  rare
痦 wu4 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 吾 wu2, 五 wu3, 口 kou3"  勿戊务物误悟雾兀坞杌晤焐靰婺骛 555 "痦 wu4 (flat) mole
痦子 wu4zi5 nevus; mole; birthmark" 
挈 qie4 "丰 feng1, 三 san1, 二 er4, 刀 dao1, 手 shou3"  切怯窃郄妾惬锲箧 556 "挈 qie4 to raise; to lift; to take along (e.g. one's family)
挈带 qie4dai4 to take along
挈挈 qie4qie4 alone; solitary
提挈 ti2qie4 to hold by the hand; fig. to nurture; to foster; to bring up; to support" 
纡 yu1 "纟 si1, ㇀ ti2, 于 yu2"  迂淤於瘀 557 "纡 yu1 winding; twisting" 
楯 shun3 "木 mu4, 十 shi2, 盾 dun4"  吮 558 "楯 shun3 draw forth; horizontal railing" rare
骜 ao4 "敖 ao2, 士 shi4, 十 shi2, 方 fang1, 万 wan4, 攵 pu1, 乂 yi4, 马 ma3"  拗傲奥澳懊坳鏊岙奡隩薁 559 "骜 ao4 a noble steed (literary); (of a horse) untamed; (fig.) (of a person) headstrong
骥骜 ji4ao4 fine horse; thoroughbred" 
撸 lu1 "扌 shou3, ㇀ ti2, 鲁 lu3, 鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 日 ri4"  噜 560 "撸 lu1 to fire (an employee); to reprimand
撸铁 lu1tie3 (coll.) to pump iron; to work out" rare
霭 ai3 "谒 ye4, 讠 yan2, 曷 he2, 曰 yue1, 囗 wei2"  矮蔼欸嗳毐 561 "霭 ai3 mist; haze; cloudy sky
雾霭 wu4ai3 mist
慈霭 ci2ai3 kindly and amiable
暮霭 mu4ai3 evening mist
杳霭 yao3ai3 far and deep" 
镗 tang1 "钅 jin1, 二 er4, 堂 tang2, 土 tu3, 十 shi2"  汤耥嘡羰蹚铴 562 "镗 tang1 noise of drums" 
稗 bai4 "禾 he2, 木 mu4, 十 shi2, 卑 bei1, 白 bai2, 日 ri4, 囗 wei2"  败拜 563 "稗 bai4 barnyard millet (echinochloa crus-galli); panicum crus-galli; (literary) insignificant; trivial; polished rice
稗官 bai4guan1 novel in the vernacular; fiction writer; novelist" rare
跎 tuo2 "它 ta1, 宀 mian2, 冖 mi4, 匕 bi3"  驼鸵佗陀坨沱柁砣酡橐鼍𬶍 564 "跎 tuo2 to stumble; to waste time
蹉跎 cuo1tuo2 (literary) to slip; (of looks etc) to fade away; (of time) to slip away; to squander (time, opportunities); to dillydally" 
炆 wen2 "火 huo3, 人 ren2, 文 wen2, 亠 tou2, 乂 yi4"  文纹闻蚊雯芠𫘜玟阌 565 "炆 wen2 to cook over a slow fire" 
栌 lu2 "木 mu4, 十 shi2, 卢 lu2, 尸 shi1"  卢芦庐炉颅垆泸轳胪鸬舻鲈𬬻 566 "栌 lu2 capital (of column); smoke tree" 
鏊 ao4 "敖 ao2, 士 shi4, 十 shi2, 方 fang1, 万 wan4, 攵 pu1, 乂 yi4, 金 jin1, 䒑 cao3"  拗傲奥澳懊坳骜岙奡隩薁 567 "鏊 ao4 griddle; tava
鏊子 ao4zi5 griddle" 
镛 yong1 "钅 jin1, 二 er4, 庸 yong1, 广 guang3, 厂 chang3"  佣拥庸痈邕雍墉慵壅臃鳙饔鄘澭 568 "镛 yong1 large bell" 
觥 gong1 "角 jiao3, ⺈ yi4, 用 yong4, 光 guang1, 兀 wu4, 儿 er2"  工弓公功攻供宫恭蚣躬肱龚䢼 569 "觥 gong1 big; cup made of horn; horn wine container" 
郴 chen1 "林 lin2, 木 mu4, 十 shi2, 阝 fu4"  抻琛嗔瞋𬘭棽 570 "郴 chen1 name of a district in hunan
郴州 chen1zhou1 a city in hunan province" 
桲 bo2 "木 mu4, 十 shi2, 孛 bei4, 冖 mi4, 子 zi3, 了 liao3"  伯驳泊勃舶脖博渤搏膊薄帛钹铂亳鹁 571 "桲 bo2 flail
榅桲 wen1po5 quince" 
瘢 ban1 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 般 ban1, 舟 zhou1, 殳 shu1, 又 you4"  扳班般颁斑搬癍攽𨭉 572 "瘢 ban1 mark; scar on the skin
瘢痕 ban1hen2 scar
痘瘢 dou4ban1 pock mark
麻瘢 ma2ban1 pock mark" 
腘 guo2 "月 yue4, 国 guo2, 囗 wei2, 玉 yu4, 土 tu3, 十 shi2"  国帼虢𬇹馘 573 "腘 guo2 knee pit; popliteal fossa (medicine)
腘窝 guo2wo1 popliteal (anatomy); hollow at the back of the knee
腘肌 guo2ji1 popliteus (anatomy)" 
湲 yuan2 "氵 shui3, ㇀ ti2, 爰 yuan2, 友 you3, 又 you4"  元园员袁原圆援缘猿源沅垣爰鼋媛 574 "湲 yuan2 rushing (water)" 
莙 jun1 "艹 cao3, 十 shi2, 君 jun1, 尹 yin3, 口 kou3"  军均君钧菌皲筠麇鲪 575 "莙 jun1 species of water plant" 
