莎 "sha1, suo1" "sha1 kun4 ge1 miao1 cuo1" ⿱艹沙 "莎 sha1 katydid (family tettigoniidae)
罗莎 luo2sha1 rosa (name)" 1344
捧 peng3 "ren3 teng1 peng3 de1 lie1" ⿰扌奉 "捧 peng3 to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter
捧场 peng3chang3 to cheer on (originally esp. as paid stooge); to root for sb; to sing sb's praises; to flatter
吹捧 chui1peng3 to flatter; to laud sb's accomplishments; adulation" 1345
绕 rao4 "pei2 rao4 hen3 she4 diao4" ⿰纟尧 "绕 rao4 to wind; to coil (thread); to rotate around; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour; to confuse; to perplex; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour
围绕 wei2rao4 to revolve around; to center on (an issue)
环绕 huan2rao4 to surround; to circle; to revolve around
绕过 rao4guo4 to detour; to bypass; to circumvent; to avoid; to wind around (of a road etc)
缠绕 chan2rao4 twisting; to twine; to wind; to pester; to bother" 1346
碟 die2 "meng1 zhuan1 die2 jia4 pin4" ⿰石枼 "碟 die2 dish; plate
碟子 die2zi5 saucer; small dish
光碟 guang1die2 optical disc; compact disc; cd; cd-rom
碟片 die2pian4 disc
影碟 ying3die2 dvd" 1347
梅 mei2 "shan4 er2 min3 mei2 bian1" "⿰木每(GHTKV) or ⿰木毎(J)" "梅 mei2 plum; plum flower
梅花 mei2hua1 plum blossom; wintersweet (dialect)
梅子 mei2zi5 plum
梅林 mei2lin2 merlin
杨梅 yang2mei2 red bayberry (myrica rubra), aka chinese bayberry" 1348
沿 yan2 "e4 kou3 yan2 zuo1 wei2" "⿰氵⿱𠘧口(GKV) or ⿰氵⿱⿰丿㇄口(HT) or ⿰氵㕣(J)" "沿 yan2 along; to follow (a line, tradition etc); to carry on; to trim (a border with braid, tape etc); border; edge
沿着 yan2zhe5 to go along; to follow
沿途 yan2tu2 along the sides of the road; by the wayside
沿海 yan2hai3 coastal
前沿 qian2yan2 front-line; forward position; outpost; extending ahead; frontier (of science, technology etc)" 1349
匆 cong1 "pian1 cong1 dang4 xiao4 biao1" "⿻勿丶(U+5306) or ⿻勿乀(U+2F82A)" "匆,cong1,hurried; hasty
匆匆 cong1cong1 hurriedly
匆忙 cong1mang2 hasty; hurried" 1350
嘉 jia1 "jia1 ru3 chai3 shan3 yang3" ⿱壴加 "嘉 jia1 excellent; auspicious; to praise; to commend
嘉宾 jia1bin1 esteemed guest; honored guest; guest (on a show)
嘉兴 jia1xing1 jiaxing prefecture-level city in zhejiang
嘉奖 jia1jiang3 to award; commendation; citation
嘉定 jia1ding4 jiading district of northwest shanghai" 1351
腐 fu3 "bang4 jia4 chan4 jia1 fu3" ⿸府肉 "腐 fu3 decay; rotten
腐败 fu3bai4 corruption; to corrupt; to rot; rotten
豆腐 dou4fu5 tofu; bean curd
腐烂 fu3lan4 to rot; to putrefy; (fig.) corrupt
腐朽 fu3xiu3 rotten; decayed; decadent; degenerate" 1352
私 si1 "si1 cou4 xian4 diao4 ga4" ⿰禾厶 "私 si1 personal; private; selfish
私人 si1ren2 private; personal; interpersonal; sb with whom one has a close personal relationship; a member of one's clique
自私 zi4si1 selfish; selfishness
隐私 yin3si1 secrets; private business; privacy
私下 si1xia4 in private" 1353
临 lin2 "quan3 lin2 que2 tu3 zeng4" "⿲丨丨⿱⿱𠂉丶𫩏 or ⿸𰀢𫩏" "临 lin2 to face; to overlook; to arrive; to be (just) about to; just before
面临 mian4lin2 to face sth; to be confronted with
临时 lin2shi2 as the time draws near; at the last moment; temporary; interim; ad hoc
来临 lai2lin2 to approach; to come closer
降临 jiang4lin2 to descend; to arrive; to come" 1354
盒 he2 "kun3 yong2 fu1 he2 cu4" ⿱合皿 "盒 he2 small box; case
盒子 he2zi5 box; case
饭盒 fan4he2 lunchbox; mess tin
盒饭 he2fan4 meal in a partitioned box
墨盒 mo4he2 ink cartridge" 1355
牺 xi1 "shao4 chi4 xi1 shou2 peng3" ⿰牜西 "牺,xi1,sacrifice
牺牲 xi1sheng1 to sacrifice one's life; to sacrifice (sth valued); beast slaughtered as a sacrifice" 1356
拨 bo1 "fan2 an4 che1 ba3 bo1" ⿰扌发 "拨 bo1 to push aside with the hand, foot, a stick etc; to dial; to allocate; to set aside (money); to poke (the fire); to pluck (a string instrument); to turn round; classifier: group, batch
拨打 bo1da3 to call; to dial
拨通 bo1tong1 to get through to sb on the phone
拨款 bo1kuan3 to allocate funds; appropriation
拨开 bo1kai1 to push aside; to part; to brush away" 1357
扇 "shan1, shan4" "zou3 fang1 duan4 shan1 lang4" "⿸戶羽 or  ⿸户羽 or  ⿸戸羽" "扇 shan4 fan; sliding, hinged or detachable flat part of sth; classifier for doors, windows etc
扇子 shan4zi5 fan
风扇 feng1shan4 electric fan
电扇 dian4shan4 electric fan
蒲扇 pu2shan4 palm-leaf fan; cattail-leaf fan" 1358
爆 bao4 "bao4 dao2 fan3 si4 bu3" ⿰火暴 "爆 bao4 to explode or burst; to quick fry or quick boil
爆炸 bao4zha4 explosion; to explode; to blow up; to detonate
爆发 bao4fa1 to break out; to erupt; to explode; to burst out
火爆 huo3bao4 fiery (temper); popular; flourishing; prosperous; lively
引爆 yin3bao4 to ignite; to detonate" 1359
宾 bin1 "bin1 chuang4 liu4 fou3 mu3" ⿱宀兵 "宾 bin1 visitor; guest; object (in grammar)
宾馆 bin1guan3 guesthouse; lodge; hotel
嘉宾 jia1bin1 esteemed guest; honored guest; guest (on a show)
来宾 lai2bin1 laibin prefecture-level city in guangxi; guest; visitor
宾客 bin1ke4 guests; visitors" 1360
幻 huan4 "zha3 chi1 huan4 ning4 chao4" ⿰幺𠃌 "幻 huan4 fantasy
幻想 huan4xiang3 delusion; fantasy
梦幻 meng4huan4 dream; illusion; reverie
幻觉 huan4jue2 illusion; hallucination; figment of one's imagination
科幻 ke1huan4 science fiction" 1361
税 shui4 "beng4 kui4 kuan3 shi2 shui4" ⿰禾兑 "税 shui4 taxes; duties
税收 shui4shou1 taxation
关税 guan1shui4 customs duty; tariff
税务 shui4wu4 taxation services; state revenue service
纳税 na4shui4 to pay taxes" 1362
邪 xie2 "xie2 tai1 lun1 long2 zeng4" ⿰牙阝 "邪 xie2 demonic; iniquitous; nefarious; evil; unhealthy influences that cause disease (chinese medicine); (coll.) strange; abnormal
邪恶 xie2e4 sinister; vicious; wicked; evil
邪教 xie2jiao4 evil cult
无邪 wu2xie2 without guilt
邪气 xie2qi4 evil influence; unhealthy trend; (a person's) evil air; aura of wickedness" 1363
吨 dun1 "dun1 she3 zan2 jiang3 wai4" ⿰口屯  1364
剧 ju4 "beng3 ju4 yu2 shou1 tu2" ⿰居刂 "剧 ju4 theatrical work (play, opera, tv series etc); dramatic (change, increase etc); acute; severe
戏剧 xi4ju4 a drama; a play; theater; script of a play
悲剧 bei1ju4 tragedy
京剧 jing1ju4 beijing opera
剧场 ju4chang3 theater" 1365
澳 ao4 "ao4 cen2 zai3 zha2 cuan1" ⿰氵奧 "澳 ao4 deep bay; cove; harbor
澳洲 ao4zhou1 australia
澳门 ao4men2 macao; aomen; macau
澳元 ao4yuan2 australian dollar" 1366
浙 zhe4 "gu4 nan3 zhe4 dong4 chun1" ⿰氵折  1367
俱 "ju1, ju4" "ya2 ye3 hai4 ju1 hen2" ⿰亻具 "俱 ju4 (literary) all; both; entirely; without exception; (literary) to be together; (literary) to be alike
俱全 ju4quan2 every kind; every variety under the sun; a complete gamut" 1368
抹 "ma1, mo3, mo4" "zao1 shang ma1 dao3 ba2" ⿰扌末 "抹 mo3 to smear; to wipe; to erase; classifier for wisps of cloud, light-beams etc
抹去 mo3qu4 to erase
涂抹 tu2mo3 to paint; to smear; to apply (makeup etc); to doodle; to erase; to obliterate
抹布 ma1bu4 cleaning rag
抹杀 mo3sha1 to erase; to cover traces; to obliterate evidence; to expunge; to blot out; to suppress" 1369
煮 zhu3 "zhu3 jian4 zan2 po2 gou1" ⿱者灬 "煮 zhu3 to cook; to boil
煮熟 zhu3shou2 to boil thoroughly; to cook thoroughly
煮饭 zhu3fan4 to cook
煮沸 zhu3fei4 to boil" 1370
挖 wa1 "tian2 qu wa1 wei4 shen4" ⿰扌穵 "挖 wa1 to dig; to excavate; to scoop out
挖掘 wa1jue2 to excavate; to dig; to unearth
开挖 kai1wa1 to dig out; to excavate; to scoop out; to start digging" 1371
锛 ben1 "ni1 xiao3 ben1 tuo2 ni4" ⿰钅奔 "锛 ben1 adz; adze" 1372
寝 qin3 "ao2 zhou3 qin3 dong4 hu3" ⿱宀⿰丬𠬶 "寝 qin3 to lie down
寝室 qin3shi4 bedroom; dormitory
就寝 jiu4qin3 to go to sleep; to go to bed (literary)" 1373
冒 mao4 "gao3 mi3 zi3 ceng4 mao4" "⿱日目 (J) or ⿱⺜目 (GTKV)" "冒 mao4 to emit; to give off; to send out (or up, forth); to brave; to face; reckless; to falsely adopt (sb's identity etc); to feign; (literary) to cover
感冒 gan3mao4 to catch cold; (common) cold; (coll.) to be interested in (often used in the negative); can't stand
冒险 mao4xian3 to take risks; to take chances; foray; adventure
冒充 mao4chong1 to feign; to pretend to be; to pass oneself off as
假冒 jia3mao4 to impersonate; to pose as (someone else); to counterfeit; to palm off (a fake as a genuine)" 1374
浅 qian3 "pei4 qiu3 qian3 lüe4 nang2" "⿰氵戋(G) or ⿰氵㦮(J)" "浅 qian3 shallow; light (color)
肤浅 fu1qian3 skin-deep; superficial; shallow
浅薄 qian3bo2 superficial
深浅 shen1qian3 deep or shallow; depth (of the sea); limits of decorum
浅色 qian3se4 light color" 1375
禁 "jin1, jin4" "jin1 bo2 yao1 zao3 pan2" ⿱林示 "禁 jin1 to endure
不禁 bu4jin1 can't help (doing sth); can't refrain from
禁止 jin4zhi3 to prohibit; to forbid; to ban
严禁 yan2jin4 to strictly prohibit
禁忌 jin4ji4 taboo; contraindication (medicine); to abstain from" 1376
启 qi3 "fa3 qi3 pei2 hen2 du4" "⿸户口(GH) or ⿸戶口(TJK)" "启 qi3 to open; to start; to initiate; to enlighten or awaken; to state; to inform
启动 qi3dong4 to start (a machine); (fig.) to set in motion; to launch (an operation); to activate (a plan)
启发 qi3fa1 to enlighten; to explain (a text etc); to stimulate (a mental attitude); enlightenment; revelation; motivation
启示 qi3shi4 to reveal; to enlighten; enlightenment; revelation; illumination; moral (of a story etc); lesson
开启 kai1qi3 to open; to start; (computing) to enable" 1377
闲 xian2 "nao3 lian3 xian2 hao2 qin2" ⿵门木 "闲 xian2 enclosure; unoccupied; leisure; idle; unoccupied; leisure
休闲 xiu1xian2 leisure; relaxation; not working; idle; to enjoy leisure; to lie fallow
闲聊 xian2liao2 to chat; casual conversation
悠闲 you1xian2 leisurely; leisurely; carefree; relaxed
闲话 xian2hua4 casual conversation; chat; gossip; to talk about (whatever comes to mind)" 1378
愤 fen4 "fen4 qiao3 di3 zhuang4 heng4" ⿰忄贲 "愤 fen4 indignant; anger; resentment
愤怒 fen4nu4 angry; indignant; wrath; ire
气愤 qi4fen4 indignant; furious
悲愤 bei1fen4 grief and indignation
愤慨 fen4kai3 to resent; resentment" 1379
蛮 man2 "yuan4 nao4 man2 nang2 liang2" "⿱𰁜虫 or ⿱亦虫" "蛮 man2 barbarian; bullying; very; quite; rough; reckless
野蛮 ye3man2 barbarous; uncivilized
蛮横 man2heng4 rude and unreasonable" 1380
羡 xian4 "xian4 tan1 tiao4 wan1 tun2" ⿱𦍌次 "羡 xian4 to envy
羡慕 xian4mu4 to envy; to admire
艳羡 yan4xian4 to envy; to admire" 1381
诸 zhu1 "cai2 ti4 zhe1 zhu1 qu2" ⿰讠者 "诸 zhu1 all; various
诸多 zhu1duo1 (used for abstract things) a good deal, a lot of
诸如 zhu1ru2 (various things) such as; such as (the following)
诸位 zhu1wei4 (pron) everyone; ladies and gentlemen; sirs
诸侯 zhu1hou2 dukes or princes who rule a part of the country under the emperor; local rulers" 1382
艳 yan4 "yan4 kou3 lu4 cuo2 xu" ⿰丰色 "艳 yan4 colorful; splendid; gaudy; amorous; romantic; to envy
鲜艳 xian1yan4 bright-colored; gaily-colored
艳丽 yan4li4 gorgeous; garish and beautiful
美艳 mei3yan4 beautiful and alluring; glamorous; gorgeous
妖艳 yao1yan4 pretty and flirtatious" 1383
罢 "ba4, ba5" "can2 wa3 ha1 nu3 ba4" ⿱罒去 "罢 ba4 to stop; to cease; to dismiss; to suspend; to quit; to finish
罢了 ba4le5 a modal particle indicating (that's all, only, nothing much)
也罢 ye3ba4 (reduplicated) whether... or...; never mind; fine (indicating acceptance or resignation)
罢工 ba4gong1 a strike; to go on strike
作罢 zuo4ba4 to drop (subject etc)" 1384
胳 "ge1, ge2" "ding4 ge1 bao1 lin1 huang1" ⿰月各 "胳膊 ge1bo5 arm
胳臂 ge1bei5 arm" 1385
嫌 xian2 "ran3 leng2 mian2 xian2 cao1" ⿰女兼 "嫌 xian2 to dislike; suspicion; resentment; enmity
涉嫌 she4xian2 to be a suspect (in a crime); to be suspected of
嫌疑 xian2yi2 suspicion; to have suspicions
嫌弃 xian2qi4 to regard with disdain; to shun
嫌犯 xian2fan4 criminal suspect" 1386
胡 hu2 "hu2 di2 lian4 chuang1 nei4" "⿰古月(GJKV) or ⿰古⺼(HT)" "胡 hu2 non-han people, esp. from central asia; reckless; outrageous; what?; why?; beard; mustache; whiskers
胡同 hu2tong4 lane; alley
胡子 hu2zi5 beard; mustache or whiskers; facial hair; (coll.) bandit
胡乱 hu2luan4 careless; reckless; casually; absent-mindedly; at will; at random; any old how
胡说 hu2shuo1 to talk nonsense; drivel" 1387
尸 shi1 "pang3 shi1 qu3 zhou4 ni4" ⿰丿コ "尸 shi1 person representing the dead (during burial ceremonies); to put a corpse on display (after execution); corpse; corpse
尸体 shi1ti3 dead body; corpse; carcass
僵尸 jiang1shi1 gyonshi; jiang shi; chinese vampire; zombie
死尸 si3shi1 a corpse; a dead body
尸骨 shi1gu3 skeleton of the dead" 1388
逻 luo2 "zheng3 cai1 cun1 luo2 dong4" ⿺辶罗 "逻 luo2 patrol
巡逻 xun2luo2 to patrol (police, army or navy)" 1389
雷 lei2 "si4 qiu1 lei2 bu4 luan4" ⿱⻗田 "雷 lei2 thunder; (coll.) to shock; to stun; to astound
格雷 ge2lei2 grey; gray
弗雷 fu2lei2 freyr (god in norse mythology)
雷鸣 lei2ming2 thunder rolls
雷雨 lei2yu3 thunderstorm" 1390
滑 hua2 "bin1 hua2 pu3 cuo4 kou3" ⿰氵骨 "滑 hua2 to slip; to slide; slippery; smooth; sly; slippery; not to be trusted
滑雪 hua2xue3 to ski; skiing
下滑 xia4hua2 to slide down (a slope etc); (fig.) to decline
滑落 hua2luo4 to slide; to roll
滑行 hua2xing2 to slide; to coast; to glide; (of an aircraft) to taxi" 1391
拼 pin1 "bei long4 pin1 nai4 cha4" ⿰扌并 "拼 pin1 to piece together; to join together; to stake all; adventurous; at the risk of one's life; to spell
拼命 pin1ming4 to do one's utmost; with all one's might; at all costs; (to work or fight) as if one's life depends on it
拼音 pin1yin1 phonetic writing; pinyin (chinese romanization)
拼搏 pin1bo2 to struggle; to wrestle
拼写 pin1xie3 to spell" 1392
噢 o1 "quan3 o1 qing3 sao4 ping1" "⿰口奥 (G) or ⿰口奧 (HTJK)"  1393
撒 "sa1, sa3" "ge2 tuan2 chong2 dun3 sa1" ⿰扌散 "撒 sa1 to let go; to cast; to let loose; to discharge; to give expression to; (coll.) to pee
撒谎 sa1huang3 to tell lies
撒娇 sa1jiao1 to act like a spoiled child; to throw a tantrum; to act coquettishly
撒尿 sa1niao4 to pass water; to piss; to urinate; to wee wee
撒手 sa1shou3 to let go of sth; to give up" 1394
宇 yu3 "cu1 chun1 sha1 yu3 zao1" ⿱宀于 "宇 yu3 room; universe
宇宙 yu3zhou4 universe; cosmos
庙宇 miao4yu3 temple
楼宇 lou2yu3 building
眉宇 mei2yu3 (literary) forehead; countenance; appearance" 1395
委 wei3 "yin3 xing2 wei3 pu2 san3" ⿱禾女 "委 wei3 to entrust; to cast aside; to shift (blame etc); to accumulate; roundabout; winding; dejected; listless; committee member; council; end; actually; certainly
委员会 wei3yuan2hui4 committee
委员 wei3yuan2 committee member
委屈 wei3qu5 to feel wronged; to cause sb to feel wronged; grievance
委托 wei3tuo1 to entrust; to trust; to commission" 1396
拜 "bai2, bai4" "cui3 keng1 nei4 bai2 wen4" ⿰龵⿱一丰 "拜 bai4 to pay respect; worship; visit; salute
崇拜 chong2bai4 to worship; adoration
礼拜 li3bai4 to attend a religious service; (coll.) week; (coll.) sunday
拜访 bai4fang3 to pay a visit; to call on
拜托 bai4tuo1 to request sb to do sth" 1397
孙 sun1 "fei3 sun1 men1 min2 xie2" ⿰子小 "孙 sun1 grandson; descendant
孙子 sun1zi5 grandson; son's son
子孙 zi3sun1 offspring; posterity
儿孙 er2sun1 descendant
外孙 wai4sun1 daughter's son; grandson; descendant via the female line" 1398
谷 gu3 "gu3 lang2 zong1 men2 qie4" ⿳八人口 "谷 gu3 grain; corn; valley
峡谷 xia2gu3 canyon; gill; ravine
山谷 shan1gu3 valley; ravine
曼谷 man4gu3 bangkok, capital of thailand
硅谷 gui1gu3 silicon valley" 1399
疾 ji2 "sao1 ji2 huo4 gai4 mai2" ⿸疒矢 "疾 ji2 (bound form) disease; ailment; (bound form) swift; (literary) to hate; to abhor
疾病 ji2bing4 disease; sickness; ailment
疾驰 ji2chi2 to speed along
顽疾 wan2ji2 ineradicable disease; fig. deep-seated problem; perennial problem
疾苦 ji2ku3 pain and difficulties; suffering (of the people)" 1400
营 ying2 "ying2 bao3 dun1 nang1 ning4" ⿱𫇦吕 "营 ying2 camp; barracks; battalion; to build; to operate; to manage; to strive for
经营 jing1ying2 to engage in (business etc); to run; to operate
营销 ying2xiao1 marketing
营养 ying2yang3 nutrition; nourishment
运营 yun4ying2 to be in operation; to do business; (of train, bus etc) to be in service; operation; service" 1401
瞪 deng4 "deng4 yun1 nan4 ha1" ⿰目登 "瞪 deng4 to open (one's eyes) wide; to stare at; to glare at
瞪眼 deng4yan3 to open one's eyes wide; to stare; to glare (at sb); to scowl" 1402
灰 hui1 "hui1 ce4 tui3 zhang3 hua1" "⿸𠂇火(GHTK) or ⿸厂火(JV or U+2F835)" "灰 hui1 ash; dust; lime; gray; discouraged; dejected
灰色 hui1se4 gray; ash gray; grizzly; pessimistic; gloomy; dispirited; ambiguous
灰尘 hui1chen2 dust
灰暗 hui1an4 dull gray; drab; murky
骨灰 gu3hui1 bone ash; cremation ashes; cremains" 1403
湿 shi1 "shi1 kuang2 cuan2 ji1" ⿰氵显 "湿 shi1 moist; wet
潮湿 chao2shi1 damp; moist
湿润 shi1run4 moist
湿透 shi1tou4 drenched; wet through
风湿 feng1shi1 rheumatism" 1404
浑 hun2 "tu3 chai3 lei lan3 hun2" ⿰氵军 "浑 hun2 muddy; to mix
浑身 hun2shen1 all over; from head to foot
浑浊 hun2zhuo2 muddy; turbid
浑厚 hun2hou4 simple and honest; unsophisticated; (music etc) deep and resounding
浑圆 hun2yuan2 perfectly round; (fig.) accommodating; considerate; smooth (way of doing things)" 1405
赵 zhao4 "zu3 zhao4 xue3 chuan1 gang3" ⿺走㐅 "赵云 zhao4yun2 zhao yun (-229), general of shu in romance of the three kingdoms
燕赵 yan1zhao4 yan and zhao, two of the warring states in hebei and shanxi; beautiful women; women dancers and singers" 1406
酷 ku4 "hang2 cheng2 ku4 wang3 wu2" ⿰酉告 "酷 ku4 ruthless; strong (e.g. of wine); hip
残酷 can2ku4 cruel; cruelty
酷刑 ku4xing2 cruelty; torture
冷酷 leng3ku4 unfeeling; callous
酷爱 ku4ai4 to be keen on; to have a passion for" 1407
粗 cu1 "de cu1 chen4 huo1 zhao1" ⿰米且 "粗 cu1 coarse; rough; thick (for cylindrical objects); unfinished; vulgar; rude; crude; remote; distant
